-2992,-3664,23382,172,1568,17336,6
1789,-4277,17595,18120,-18624,7684,7
5426,2460,-1553,14460,-7160,13252,8
-485,2110,-3803,9292,-2088,12976,9
-198,1470,-1892,7760,36,16680,10
-604,-1,-559,4068,3500,16508,1
-1019,46,-576,4036,2148,17072,2
-1039,259,-874,2476,4560,16100,3
3099,-2708,-1841,-2960,9840,17308,4
2217,-2534,5433,-5524,11496,19856,5
-2198,-210,32767,-2720,600,14944,6
-8012,-1625,20714,11888,-25196,14088,7
5387,1963,-4660,10076,-5620,13368,8
-1678,857,-3089,7644,1588,14976,9
-1936,102,1435,5296,-880,18520,10
-525,216,-767,4152,1812,17016,1
-424,479,-872,3964,2636,16564,2
279,957,-1174,3392,2892,16852,3
1478,-119,-103,-1100,8612,19236,4
3350,-3472,6611,-4772,11120,17140,5
6482,-6894,25489,-5596,14024,9408,6
2087,-413,32767,10604,-4808,8208,7
2159,1567,4325,15872,-23356,12644,8
5689,3316,-5850,10036,6960,13876,9
-4994,99,-1589,7824,148,17512,10
-855,-31,-534,3212,656,17868,1
-342,-103,-1080,2868,1956,16368,2
-1261,-4925,-2381,-1064,5976,13540,3
7340,2507,9500,-5952,25324,15184,4
-13379,546,28198,-8380,-4396,12296,5
-4675,-1199,16800,8572,-30368,16388,6
3194,217,-1761,6916,-4552,14136,7
-1811,809,-2715,2604,724,16912,8
-816,-65,240,2328,-1804,18164,9
433,66,-617,3844,-1964,16756,10
-1260,98,-702,4468,1372,16856,1
-807,-60,-68,4788,1200,16784,2
90,-312,-1351,3164,3168,15968,3
4448,-978,367,-628,7476,17948,4
8009,-894,8593,-9248,21200,19384,5
-17016,3307,32767,-3768,-13480,14960,6
-6180,-2169,14289,12424,-23020,14308,7
3549,2876,-658,11840,-7428,19196,8
-982,428,-3658,7688,872,16408,9
-215,-352,-1606,6476,12,16492,10
-925,502,-272,-10200,8340,8940,0
-916,247,-335,-10292,8340,8972,0
-946,242,-335,-10200,8368,9000,0
-935,255,-327,-10316,8212,8996,0
-922,245,-302,-10460,8180,8716,0
-919,261,-343,-10268,8324,8708,0
-921,230,-318,-10420,8252,8828,0
-930,252,-310,-10164,8340,9032,0
-925,249,-286,-10460,8316,8948,0
-914,268,-342,-10132,8296,9116,0
-781,182,-1013,5484,1984,16272,1
-1119,38,-456,5192,1916,17200,2
-1280,142,-878,5256,1460,17116,3
-914,625,-1000,4456,3508,15864,4
593,1921,88,1812,5364,16388,5
712,2749,1767,-1768,9980,16744,6
3358,3077,11891,-5924,9864,24108,7
-5887,-2073,22913,1448,-6968,18304,8
-984,-6071,13113,11756,-16156,15268,9
-1307,-618,-1692,12252,-10244,14400,10
-1240,21,-816,4792,1748,16792,1
-1431,278,-506,4544,1180,17036,2
-1160,381,-333,3884,2064,17312,3
-922,1296,298,2648,2660,16320,4
-1157,3201,4146,856,5000,17932,5
-1198,984,8480,-540,5216,17392,6
-2122,-402,9046,392,596,19340,7
-2446,-2861,11242,4932,-4920,14672,8
1061,497,10273,6156,-2024,16288,9
-274,-1974,5251,10664,-4968,15536,10
-434,160,-831,6352,1972,16680,1
-631,154,-776,6464,2368,16640,2
-475,210,-1351,6004,2640,15980,3
668,1043,-2333,3828,6372,15536,4
3696,-1949,-2805,-9668,18408,12640,5
642,5869,27415,-15552,17408,18804,6
3410,-206,18117,17940,-30788,22092,7
3435,559,653,10768,-6252,12152,8
-558,4126,1484,5468,-592,14828,9
-829,1112,472,4676,1028,17932,10
-952,25,-999,5636,644,16612,1
-816,83,-864,5732,1984,17044,2
-1026,504,-509,5848,1224,17024,3
-1187,-56,-704,4656,1740,15996,4
1959,122,-2402,2756,3692,15652,5
-821,2455,2820,-1524,9368,16252,6
2457,4344,9355,-2516,6572,22856,7
-4173,-1260,27514,408,-872,15772,8
-1990,-3331,15376,11748,-13848,15676,9
1448,3057,5552,10204,-6216,14072,10
-1337,324,-227,5608,824,16872,1
-879,-27,-655,5940,1604,15820,2
-553,1406,-1102,5268,2420,14968,3
359,3200,640,3136,5112,15896,4
-519,3933,2905,-200,4888,17436,5
-3934,2218,8096,-608,8380,16728,6
-4156,1533,14716,88,-2384,20456,7
-2434,-2917,15066,1872,-5092,18860,8
-1203,-5215,11077,3464,-3944,16052,9
-1208,-13,6954,8772,-8092,14648,10
-1013,-512,-870,4408,776,16912,1
-351,-501,-1653,4284,1760,17500,2
-263,-558,-1962,4416,2260,16464,3
49,1040,-2909,2172,4672,15096,4
-1448,-847,-5383,-6908,16860,15540,5
4410,3676,15611,-11864,18224,18844,6
-10822,-4693,28506,9404,-32768,19612,7
2472,-3315,5861,12996,-10528,12900,8
1746,3240,667,6356,-4612,15372,9
-1783,1023,-2046,5636,380,17620,10
-609,-253,187,3812,2880,16668,1
-941,-9,-704,3700,2176,17208,2
-713,-410,-526,3576,2120,16844,3
-313,-237,-1164,2880,3792,16488,4
-14,-1494,-482,772,8288,15324,5
-1773,-2278,8561,-4716,10960,17760,6
-7147,183,23994,-3220,6248,16956,7
-9021,-6373,19763,8820,-21580,14216,8
-586,226,4763,14956,-14868,14860,9
2810,2453,-2377,8152,-4780,15352,10
-1236,-241,-33,4768,3428,16632,1
-1387,82,-889,4660,3132,16708,2
-1107,-113,-1899,3100,5676,15888,3
-2073,-1661,-1529,-2048,12176,15092,4
-2688,3643,9928,-5976,16468,15772,5
-12997,1180,32767,-11352,-2936,10684,6
-1453,-7607,10345,19008,-32768,-2740,7
587,359,-2445,7680,-3192,13648,8
-1991,844,-1625,4168,-840,14936,9
-1482,919,-143,5892,-616,17480,10
-1171,-70,-261,5136,3880,16512,1
-1047,209,-1752,5060,4104,16100,2
-830,99,-2354,4380,4172,15472,3
-1848,733,-2928,3672,5196,14772,4
-3563,-63,-1470,120,13424,12236,5
-3299,3155,13395,-5364,16368,18368,6
-10340,4595,32767,-7568,1732,14924,7
-3221,-8925,25508,7156,-32768,14036,8
-640,1701,-535,14744,-10968,9836,9
569,3428,-4239,8476,1232,15676,10
-1203,523,-2591,4580,2144,16572,1
-1196,198,-2918,3804,2940,17052,2
123,326,-2491,2492,4780,16084,3
1174,-1626,-1606,40,6736,15628,4
-334,-2709,-1268,-5792,14832,19924,5
-9681,-8,25140,-1300,9688,12604,6
-2391,-5266,17091,14820,-28548,16488,7
4707,1199,-1921,13184,-4180,11256,8
1544,2771,-3071,6284,312,15360,9
-605,548,-1550,4524,1512,18252,10
-807,508,-698,2532,3640,16956,1
-1158,-133,-612,2248,4144,16736,2
-1703,75,-269,2052,3716,16280,3
-1933,-1203,-773,280,6072,16996,4
-3380,561,810,-2660,11048,15288,5
2171,4639,9388,-6392,15300,18792,6
-14847,-2471,22652,-160,-18440,17932,7
279,-2604,4815,9444,-10180,18232,8
1699,1148,-1991,6384,-1692,15116,9
-46,1059,-1031,3364,1120,16636,10
-640,-683,273,3800,2400,16864,1
-329,63,-42,3728,2924,17068,2
-1489,70,-470,3400,2996,17340,3
-1112,52,633,2964,3320,17400,4
-1251,954,1209,2468,5084,16780,5
608,869,3047,672,7228,17476,6
221,-213,6024,1768,8392,15776,7
580,-1758,5426,1776,5140,17264,8
-5802,727,19150,4420,-2604,13900,9
-890,1776,9413,9628,-13636,17844,10
-635,287,155,4512,4644,16304,1
-276,127,-592,4612,4664,15528,2
-1194,308,-766,4596,3448,15896,3
380,472,-16,4676,4448,16292,4
-435,-397,-254,4516,5336,17404,5
-1799,-1631,-561,2676,5188,15012,6
762,-2186,-156,852,8712,15104,7
1554,-6177,4407,-720,16848,12156,8
-2027,4644,28446,288,4516,14516,9
-11573,-1839,19215,11916,-18884,13072,10
-1082,248,-558,4312,4844,16240,1
-812,180,-602,4044,3976,16316,2
-282,472,-288,3584,4644,15964,3
-691,611,-745,2160,5864,16528,4
280,-1009,-98,64,9760,15584,5
-1257,-1007,6734,-1864,13632,13408,6
502,1266,23528,-4092,7988,18696,7
-9462,1686,31830,-2160,316,10340,8
-1930,-1034,5934,12808,-20064,12640,9
3579,2738,-4081,7372,-4112,14588,10
-526,199,-742,4096,4248,16092,1
-1050,139,-421,3648,4056,16660,2
-697,290,-366,3288,3996,16904,3
-1470,119,-905,1880,5808,16644,4
500,-2561,-3425,-2304,10184,15668,5
-2615,-1125,13085,-6456,16232,13696,6
-14351,4887,32767,-6548,-2744,14660,7
-10279,-9764,12287,12560,-28436,17312,8
2451,1591,-2629,10152,-5484,12940,9
756,3112,-3240,5492,460,16888,10
-572,-19,-239,4452,3356,16532,1
-1263,100,-150,4064,3780,16536,2
-1297,-227,352,3652,4172,16560,3
-475,60,1247,1876,5432,16364,4
-1140,-1270,2251,-408,7524,15664,5
-2528,1270,6783,-1616,8384,18232,6
-8299,1870,32767,-2080,2328,12404,7
-789,-8499,15271,17396,-28412,8760,8
2602,2441,1741,9600,-7264,13976,9
600,2492,-1798,7572,-1176,15168,10
-460,-291,-907,3624,2556,16816,1
-462,428,-338,3236,2888,16844,2
-581,329,-406,3128,3536,16540,3
-390,303,1305,1460,5060,17052,4
1721,714,3120,112,6864,16408,5
884,1212,6857,-1332,7936,16932,6
-1765,1349,15055,500,6096,16720,7
-9561,109,25240,6980,-8984,8804,8
-5780,-3261,14469,8176,-19680,15640,9
-770,744,336,8200,-5944,16584,10
-632,-529,-1204,4212,3532,16768,1
-705,-277,-1078,3864,3904,16100,2
-1163,242,-1542,2576,4484,15116,3
419,-1908,-385,-4428,13508,16208,4
-58,1445,14582,-7380,15916,15256,5
-16806,-183,32767,-1864,-28228,19252,6
402,-4691,6039,13644,-17336,14148,7
2653,3679,-598,8940,-6084,13468,8
-3247,-132,-1385,5548,-1180,18140,9
-1874,-169,-96,5444,-812,17204,10
-761,172,-573,3292,2176,16768,1
-657,354,-459,2760,2912,16316,2
879,569,-273,1632,3348,17412,3
-74,2630,2718,-1476,7600,17040,4
-3865,1034,7977,-1412,4432,17460,5
-5127,-1785,7841,-768,-1236,18724,6
-796,-2306,9512,1428,768,19408,7
-4607,-2114,12796,1548,-5256,17528,8
-2324,-5216,8723,7192,-6900,14464,9
-1650,-7,4541,9388,-8696,14408,10
-1448,-570,-1251,4512,3164,15472,1
-2558,171,-3032,3688,620,17804,2
593,544,-4641,2948,4500,16112,3
3384,1668,-5038,-2964,12044,17652,4
496,-2379,6771,-5592,15808,15536,5
-15097,-2749,32767,-5904,-7036,12268,6
-6313,-9837,21076,18148,-24596,4996,7
3203,5198,-609,11760,-9520,14000,8
-489,2252,-2597,6640,-1456,16476,9
-916,158,-991,6148,-1620,17640,10
-892,1004,-40,-192,3256,17048,1
-820,832,-351,-108,3668,16688,2
-1014,450,-57,-576,3956,16700,3
-889,1294,385,-2000,6388,15532,4
-2166,-965,1400,-4904,7592,15048,5
-1230,-4040,6059,-10440,13484,19460,6
-10181,1617,29434,-10268,5852,15912,7
-5820,-7344,18166,13332,-22436,13628,8
1950,2316,1301,8936,-9700,15384,9
-930,1550,-1242,3876,-816,18040,10
-1945,-728,-821,760,3740,18576,1
-490,-443,-354,860,2476,16820,2
89,-285,-653,492,3012,16416,3
178,-660,-427,-1736,4308,17904,4
697,-269,1569,-2736,6388,16556,5
-1835,-3285,5530,-2084,11404,15844,6
-7096,-3415,32767,-6108,6624,11860,7
-15054,-6362,32469,3340,-30264,18884,8
1529,1099,-4043,12712,-11440,14380,9
4815,3844,-5432,4620,-2344,16492,10
-866,-90,-769,1416,4192,16128,1
-1213,173,-795,352,5492,15956,2
-678,-191,1792,-2276,7316,15840,3
-2299,1040,8649,-3636,7800,17320,4
-7482,-560,18373,-5772,6108,20840,5
-10622,-5292,22385,-1300,-3824,16916,6
-13400,-7807,22435,4512,-21800,11188,7
-1375,373,6147,9336,-15836,12836,8
3175,3048,-563,6352,-6348,16012,9
-2916,-999,-1919,4968,-3940,17488,10
-1427,-322,-2291,3324,3616,16848,1
-315,-80,-1912,2280,4964,17132,2
237,287,-2811,2556,4440,15560,3
-177,212,-1542,1344,5156,16940,4
120,-887,612,-1028,7724,16292,5
-1566,-2074,3191,-3208,6744,14900,6
2096,542,13030,-7236,15040,17400,7
-14530,209,32767,-9696,-4572,20404,8
-9425,-10934,27237,9976,-23832,21616,9
25,2093,-588,10732,-13972,12728,10
-1169,-491,-1044,3512,3280,17060,1
-1180,-392,-1758,3484,2896,16924,2
-853,569,-1204,2148,4452,16052,3
163,1953,468,640,5740,15880,4
3933,3509,3683,-2868,9660,15892,5
-6547,2183,13256,-4416,8404,16632,6
-5357,-594,20549,-968,-436,18040,7
-4144,-7436,16939,-1212,-3348,20356,8
-4917,-5569,11376,7860,-12796,14612,9
2851,1033,573,8868,-9160,15400,10
-625,754,-4516,3816,2588,15740,1
-178,1636,-3247,2372,536,17212,2
1250,840,-3090,2784,2800,16964,3
3337,1306,-1831,2008,5136,16380,4
2107,308,-433,-1532,9380,16684,5
-6279,-6839,7532,-6136,14312,16736,6
-3230,-1787,30845,-6388,8000,13704,7
-2860,-12233,27525,7796,-32768,23032,8
657,-4161,1088,14332,-8896,6600,9
3895,4084,-1712,9216,-2128,12712,10
-964,235,-727,4668,812,17008,1
-1097,251,-462,4784,1368,16800,2
-1339,-202,-687,4408,1408,16920,3
-1520,-462,-428,4052,2924,16752,4
43,-1793,-453,2412,10352,17036,5
2317,-1612,15520,-7612,17552,16328,6
-14120,-6077,25081,4896,-32768,17992,7
-1352,-7006,1803,14536,-22576,2004,8
5279,5653,-3085,9128,-6716,8192,9
-3431,181,-2983,6568,-3728,17768,10
-80,777,1104,300,4520,17568,1
-1530,-1021,-1675,-960,4296,18828,2
-1116,-448,-502,800,2404,17040,3
-1328,-316,-403,1464,3492,16320,4
-1921,12,486,944,4516,16844,5
-1495,-900,1628,120,4880,17232,6
-926,-1688,3162,-148,4904,16360,7
-299,-1458,4596,-952,7344,15920,8
-814,-2730,6400,212,3372,15696,9
-5390,-3451,10068,2756,1964,16120,10
-3581,61,-284,2100,4760,16464,1
-1487,130,-537,2332,4248,16992,2
-376,113,-374,2132,5092,16116,3
-710,388,-703,1332,6236,16016,4
1603,-2106,-1715,-1968,9140,15828,5
-3521,-4283,4235,-3660,13708,12760,6
-10236,1361,27424,-6976,6536,15192,7
-13915,-6093,32767,5712,-29952,5628,8
2050,1606,6832,5856,-30596,14052,9
8067,3196,-3598,4096,-2208,12140,10
-1085,91,-574,2472,1140,17392,1
-929,-249,-890,2612,772,17024,2
179,171,-278,2124,948,16932,3
1498,-130,-484,1556,3440,16688,4
2141,-977,-804,-1356,7720,16316,5
683,-1777,1111,-6728,11064,20856,6
-7936,-2105,32767,-10856,4096,16456,7
-8369,-9555,31971,5000,-31488,9772,8
-488,3007,505,11076,-16840,13196,9
4854,3932,-3530,7180,-4920,14184,10
-1433,-460,-871,2572,3088,17292,1
-921,-310,-1329,1068,4196,16888,2
442,89,-235,236,5760,17176,3
2841,-4655,-1420,-5380,11716,16320,4
336,-1966,24168,-9976,17056,15880,5
-18868,-6780,32767,-2236,-27904,720,6
1367,-4407,-2080,17184,-18932,7108,7
-13,3806,-5229,9308,-660,14052,8
-7802,1132,-475,7828,-6028,20200,9
-358,103,-165,7960,-2816,15904,10
-779,826,-361,1544,1648,17516,1
-591,222,-772,1032,1196,17824,2
95,-149,-1027,960,1872,16936,3
-497,-360,-1063,140,3016,16924,4
