-2553,-1027,-784,11876,6808,-9512,1
-1755,-452,84,10404,7716,-8592,1
8587,-4921,2844,28756,-23984,-17988,1
7234,17764,-32768,-1964,-4664,-26352,1
11472,11955,-21846,-13008,24356,-15640,1
3700,531,2839,5696,14720,-11964,1
-3468,-1170,-984,10808,9608,-7880,1
-2559,-871,-342,12932,9548,-11336,1
-2585,1155,742,10900,8596,-8752,1
-407,426,-46,16436,3344,4496,0
-864,509,186,16552,3528,4648,0
-1135,150,-565,16536,3584,4564,0
-958,274,-384,16504,3432,4632,0
-1002,262,-272,16460,3264,4632,0
-818,424,-4,16448,3292,4812,0
-1083,276,-322,16300,3796,4652,0
-923,318,-361,16544,3876,4368,0
-924,360,-62,16468,3668,4472,0
-905,403,-176,16496,3516,4648,0
-1754,-28,-205,11028,5068,-11048,1
-3321,-470,-244,11572,3956,-10512,1
787,-4659,-408,14228,-2204,-15072,1
11065,17960,-18958,16212,-17404,-27880,1
13915,32095,-20284,-9296,14272,-14404,1
6658,6858,-3731,-6300,28144,-1028,1
2347,2119,2519,10080,12336,-6424,1
-841,-1155,1327,12160,8544,-5112,1
659,-1372,-2244,13252,7596,-8836,1
-1660,-1400,-677,11548,9512,-8752,1
-556,503,-71,-2036,5548,-13884,0
-958,152,-115,-1500,5864,-15132,0
-1182,628,-206,-1896,6160,-13892,0
-694,308,-218,-1868,6016,-15004,0
-817,586,95,-1520,5984,-14888,0
-711,526,-213,-1164,6108,-14988,0
-800,151,-699,-1284,5788,-14960,0
-511,760,-556,-1908,5852,-13936,0
-1019,63,-554,-1232,6188,-15844,0
-1087,309,-196,-1292,6376,-14868,0
-1554,-95,-441,14520,3784,-8844,1
-2011,-1498,-555,13864,3952,-9928,1
-925,-4844,5816,15616,-10232,-8192,1
6613,10286,-32512,16528,-20012,-23356,1
20574,21145,-25908,-2368,10568,-20560,1
-646,6882,-6959,-5296,19804,2408,1
5669,1502,-2964,10236,13648,-4572,1
-12,-2310,-2018,11244,11676,-9224,1
-641,203,-189,12996,9020,-8848,1
-2246,1019,-111,12176,9684,-8176,1
-1057,226,-171,17428,-492,-2836,0
-1108,182,-440,17324,-380,-3480,0
-842,195,-377,16988,-216,-3208,0
-686,408,-305,16968,-864,-2772,0
-733,583,-159,17020,-700,-3312,0
-949,410,-276,16932,-404,-3236,0
-1064,334,-459,17196,-224,-3032,0
-1007,337,-34,17128,-728,-3292,0
-1040,549,-157,17236,-1012,-3064,0
-771,-63,-489,16952,-424,-3184,0
-2161,-3228,-1195,11112,7484,-7400,1
-4112,-4244,-1455,11884,8436,-8908,1
-2199,-1165,-1069,11968,6096,-9360,1
16770,7396,-2549,24332,-15812,-28460,1
15021,29682,-29982,1784,2928,-18692,1
30577,26190,-6301,-12532,21384,-12424,1
-2568,-673,-7031,2064,17884,-10112,1
2918,359,4343,14132,9512,-12620,1
-462,-3290,-2597,14004,7276,-8596,1
-193,-161,-2850,10524,10596,-8220,1
-778,487,-752,14780,7164,7104,0
-1087,163,-727,14476,6820,6968,0
-1029,239,-429,14372,6676,7044,0
-957,480,84,14352,6856,6928,0
-1077,358,-332,14544,7056,6784,0
-922,736,319,14384,6208,7220,0
-611,248,-869,14696,6472,6844,0
-543,-341,-29,13844,7264,6936,0
-1255,90,-406,14464,6484,6928,0
-973,456,-303,14160,6904,7436,0
-1589,-1054,-2481,13372,9124,-6316,1
-2539,642,-456,13040,9728,-6576,1
-1985,-195,-389,13184,8592,-5164,1
888,-119,2093,16092,5500,-7020,1
12447,2004,857,21924,-8240,-14716,1
16488,12702,-12628,13180,-8832,-14420,1
26736,13984,-13177,-1212,19324,-20596,1
3205,6328,-4855,1092,19884,-8144,1
1668,6612,5189,5488,13820,-3364,1
-1620,-3185,-3121,13056,8244,-8064,1
-863,25,-444,8288,9524,-10596,0
-932,250,-365,8308,9668,-10268,0
-944,9,-258,7944,9848,-10592,0
-839,198,-255,7932,9732,-10008,0
-1070,370,-374,8328,9812,-10564,0
-1105,386,-287,8220,9804,-10576,0
-1126,365,-527,8320,9832,-10316,0
-1027,155,-505,8160,10076,-10504,0
-949,339,-171,8356,9836,-10636,0
-987,194,-414,8012,9812,-10656,0
-1584,692,-480,16008,-760,-7012,1
-1513,790,-495,15948,-1268,-6476,1
-3947,1465,-2751,14916,-2704,-4760,1
-5291,-8269,-13957,14924,-9504,-3372,1
5845,2984,-24707,22900,-13900,-20456,1
17309,25256,-24043,3172,9004,-20768,1
9431,15939,-10373,-8840,25188,-5576,1
-5393,1745,-1226,3020,14832,552,1
2626,2028,129,11016,12068,880,1
-563,-2854,-899,14228,12432,-6100,1
-1017,236,-309,6880,9872,-11088,0
-860,237,-367,6772,9964,-11264,0
-724,280,-455,6820,9672,-11296,0
-617,438,-59,6748,9592,-11224,0
-732,510,-325,6808,9488,-11540,0
-833,229,-501,6616,10076,-11316,0
-985,289,-305,6784,9800,-11456,0
-889,261,-200,6752,9548,-11504,0
-597,391,-23,6828,10208,-11200,0
-1022,100,-458,6588,9952,-11468,0
-1279,63,-444,14000,3848,-9460,1
-1289,213,-464,13944,3476,-8468,1
-1643,-571,-383,13560,3196,-8392,1
1215,-4215,-2210,12932,-5184,-8336,1
7621,-4266,-15933,26748,-15872,-27052,1
6593,17778,-32768,4244,3412,-20956,1
14205,11935,-11013,-9056,25672,-7948,1
1970,1656,-29,4144,16612,-8692,1
-1846,-1964,-2386,10148,9628,-5792,1
239,-644,828,12660,7788,-8864,1
-1233,1222,332,7180,3988,-13348,0
-1264,-117,-316,7404,4436,-14868,0
-1093,429,-374,7736,4248,-14176,0
-1236,701,14,7888,4276,-13768,0
-783,131,-413,7748,4672,-14836,0
